article_id,periodical,periodical_label,issue_id,year,language,article_type,review_strategy,family,code,confidence,evidence_quote,evidence_quote_words,target,target_words,rationale,rationale_words
1980-03-7-right-una-teoria-regeneracionista-y-ar,candil,Candil,1980-03,1980,es,article,head_tail_windows,CRIT,CRIT_04,medium,lo que demuestra con las que me parecen incuestionables pruebas documentales,11,Manuel Barrios's documentary claim about Blas Infante,8,The reviewer invokes documentary proof to authorize an expert-critical claim about flamenco historiography.,14
1980-03-11-right-di-logos-con-manuel-oliv,candil,Candil,1980-03,1980,es,article,head_tail_windows,CRIT,CRIT_02,high,esos tres versos que hay que hacer y meter en compás y mirar a la gente al corazón y poner a la gente de pie,25,soleá performance,2,"The passage names compás, emotional address, and audience impact as criteria for successful flamenco performance.",15
1980-03-11-right-di-logos-con-manuel-oliv,candil,Candil,1980-03,1980,es,article,head_tail_windows,CRIT,CRIT_01,high,cantaores como el Carbonerillo que cantaba que quita-ba el sentido por soleá y por siguirias,16,Carbonerillo's singing,3,The speaker explicitly praises Carbonerillo's cante as overwhelming in effect.,11
1980-03-11-right-di-logos-con-manuel-oliv,candil,Candil,1980-03,1980,es,article,head_tail_windows,COMM,COMM_01,high,"ustedes tenían que echar una tapia desde el puerto Camaronero hasta el Patrocinio y no dejar entrar a los señoritos en Triana, que van a estropear a Triana",28,Triana flamenco community and outsider 'señoritos',6,The passage draws a social boundary between Triana insiders and outsiders who are framed as a threat to the local flamenco world.,22
1980-03-12-right-la-verdad-sobre-rita-la-cantaora,candil,Candil,1980-03,1980,es,article,head_tail_windows,CRIT,CRIT_04,high,Cuánto daño suele hacer el «flamencólogo» carente de escrúpulos y en posesión de fácil pluma!,15,unscrupulous flamencologists writing about Rita la Cantaora,7,"The author critiques flamencological authority when it produces harmful, poorly grounded accounts.",12
1980-03-12-right-la-verdad-sobre-rita-la-cantaora,candil,Candil,1980-03,1980,es,article,head_tail_windows,CRIT,CRIT_01,medium,"De esta genial artista se ha dicho tanto, se ha escrito tanto y tan abultado e incierto",17,Rita la Cantaora and prior writing about her,8,The passage praises Rita as a great artist while condemning prior accounts as inflated and false.,16
1980-03-12-right-la-verdad-sobre-rita-la-cantaora,candil,Candil,1980-03,1980,es,article,head_tail_windows,COMM,COMM_02,medium,Puedo vanagloriarme diciendo que soy de los pocos aficionados que se dedican concienzuda y tenazmente a la investigación biográfica de nuestros finados artistas.,23,document-based aficionados researching flamenco artists,6,The author positions a serious aficionado researcher as someone with authority to correct flamenco biography.,15
1980-03-13-right-pueblo-y-pol-tica-en-el-cante-jo,candil,Candil,1980-03,1980,es,article,full,COMM,COMM_04,high,"Cantando el pueblo se alivia, se busca, afirma, define y denuncia.",11,the Andalusian people as collective subject of cante jondo,9,The passage frames cante jondo through collective identity and presents the people as the voice and agent of flamenco meaning.,20
1980-03-13-right-pueblo-y-pol-tica-en-el-cante-jo,candil,Candil,1980-03,1980,es,article,full,AUTH,AUTH_01,high,se reconduce el cante como signo genuino de expresión de todo un pueblo,13,cante jondo as expression of a people,7,The text explicitly claims cante is a genuine expression of a collective people.,13
1980-03-13-right-pueblo-y-pol-tica-en-el-cante-jo,candil,Candil,1980-03,1980,es,article,full,CRIT,CRIT_03,high,"«Pueblo y Política en el Cante Jondo» es una obra que, de alguna manera, marca un hito en los estudios futuros que sobre el flamenco se publiquen. Nadie podrá ignorar este ensayo",32,Manuel Urbano's Pueblo y Política en el Cante Jondo,10,The review canonizes the work as a milestone that future flamenco studies must reckon with.,15
1980-03-14-left-una-revista-flamenca-sevilla-fla,candil,Candil,1980-03,1980,es,article,full,CRIT,CRIT_01,high,"«Sevilla Flamenca», a través de sus dieciséis páginas, se nos viene como una publicación sencilla —¿qué revista en sus orígenes no lo fue?—, amena y directa",26,la revista «Sevilla Flamenca»,4,"The passage explicitly reviews and evaluates the new publication's quality, tone, and usefulness.",14
1980-03-14-left-una-revista-flamenca-sevilla-fla,candil,Candil,1980-03,1980,es,article,full,PED,PED_03,medium,"claramente, a nuestro juicio, se desdoblan en información y divulgación de temas jondos",13,la función divulgadora de «Sevilla Flamenca»,6,"The magazine is framed as a mediator of flamenco knowledge through information, divulgation, bibliography, questions, and aficionado-oriented learning.",19
1980-03-14-left-una-revista-flamenca-sevilla-fla,candil,Candil,1980-03,1980,es,article,full,COMM,COMM_02,medium,ha cumplido su objetivo de ser boletín de las peñas sevillanas,11,las peñas sevillanas y su órgano informativo,7,"The review treats peñas as the community base whose voice, dialogue, and activity the magazine should sustain and represent.",19
1980-03-15-left-pepe-de-la-matrona-ya-en-la-memo,candil,Candil,1980-03,1980,es,article,full,CRIT,CRIT_03,high,"voz de ayer, de hoy y de siempre",8,Pepe de la Matrona,4,The obituary canonizes Pepe de la Matrona by placing his voice beyond the present and giving him enduring exemplary status.,20
1980-03-15-left-pepe-de-la-matrona-ya-en-la-memo,candil,Candil,1980-03,1980,es,article,full,AUTH,AUTH_02,high,"cantando y cantando por derecho, sin trampas",7,Pepe de la Matrona's cante,6,The passage defines the legitimacy of his singing through a purity boundary: proper cante is 'por derecho' and without tricks.,20
1980-03-15-left-pepe-de-la-matrona-ya-en-la-memo,candil,Candil,1980-03,1980,es,article,full,CRIT,CRIT_02,high,"con duende, con aplomo, mandando, con compás, sin cruzarse, sin falsos respiros, ligando",13,Pepe de la Matrona's performance style,7,"The passage applies concrete aesthetic criteria such as duende, compás, control, and phrasing to evaluate flamenco quality.",17
1980-03-15-right-quienes-fueron-los-maestros,candil,Candil,1980-03,1980,es,article,full,CRIT,CRIT_03,high,vamos a elegir a los más sobresalientes,7,selected historical flamenco interpreters,4,The article explicitly constructs a hierarchy by selecting the most outstanding figures from a broader group.,16
1980-03-15-right-quienes-fueron-los-maestros,candil,Candil,1980-03,1980,es,article,full,AUTH,AUTH_03,medium,"Por fortuna, los cantes del señor Manuel Cagancho (sobre todo las siguiriyas), han llegado hasta nuestros días en las voces de Tomás Pavón, Juan Talega, Pastora Pavón, Antonio Mairena y Pepe Pinto",32,Manuel Cagancho's cantes,4,The passage values the survival and continuity of Cagancho's repertoire through later voices.,14
1980-03-16-left-enrique-el-mellizo,candil,Candil,1980-03,1980,es,article,full,CRIT,CRIT_03,high,Enrique el Mellizo está considerado como uno de los más cualificados intérpretes por todos los estilos,16,Enrique el Mellizo,3,The article places Enrique el Mellizo in a high canonical rank among interpreters across styles.,15
1980-03-16-left-enrique-el-mellizo,candil,Candil,1980-03,1980,es,article,full,PED,PED_02,high,"se convirtió en el maestro de una escuela cantaora, que tantos y tan excelentes discípulos tuvo",16,Enrique el Mellizo's cantaora school and disciples,8,"The passage frames flamenco knowledge and style as transmitted through a master, school, and disciples.",15
1980-03-16-left-enrique-el-mellizo,candil,Candil,1980-03,1980,es,article,full,CRIT,CRIT_02,high,"para hacerse una idea del son y del dramatismo de la malagueña de Enrique el Mellizo, no hay más camino que oír la grabación realizada por su discípulo, el maestro Aurelio Sellé",32,la malagueña de Enrique el Mellizo,6,The passage uses aesthetic criteria such as son and dramatism to judge how the malagueña should be understood and heard.,20
1980-05-4-right-los-festivales-flamencos,candil,Candil,1980-05,1980,es,article,head_tail_windows,AUTH,AUTH_04,high,este intento de realizar socialmente el flamenco dio como consecuencia unos resultados rotundamente negativos en su valoración artística,18,la difusión pública/espectacular del flamenco,6,The passage frames public staging and spectacle as damaging to flamenco's artistic value.,14
1980-05-4-right-los-festivales-flamencos,candil,Candil,1980-05,1980,es,article,head_tail_windows,CRIT,CRIT_04,high,"una nueva corrupción de nuestro arte no exenta, por cierto, de las más variadas corruptelas",15,los festivales flamencos,3,The article uses critical discourse to police a boundary around proper flamenco by condemning the festival system as corrupting the art.,21
1980-05-4-right-los-festivales-flamencos,candil,Candil,1980-05,1980,es,article,head_tail_windows,AUTH,AUTH_02,high,"estos festivales deberían ser sólo para propagar el buen flamenco, todo el flamenco, y no como la experiencia demuestra un producto recortado, cuando no pan-deretero y amorfo",28,festival flamenco repertoire and presentation,5,"The passage draws a boundary between 'buen flamenco' and an illegitimate, reduced, panderetero, amorphous festival product.",16
1980-05-6-right-viejas-p-ginas-flamencas,candil,Candil,1980-05,1980,es,article,head_tail_windows,HERIT,HERIT_03,medium,"CANDIL solicita de sus lectores el envío de viejos textos, documentos, etc. prácticamente desconocidos de la afición flamenca, a fin de darles la justa y necesaria difusión en estas páginas.",30,old flamenco texts and documents,5,The passage frames neglected flamenco documents as materials that should be recovered and publicly circulated for the afición.,18
1980-05-6-right-viejas-p-ginas-flamencas,candil,Candil,1980-05,1980,es,article,head_tail_windows,AUTH,AUTH_03,high,Que es el baile andaluz un hilo de oro del espléndido collar de nuestra historia...,15,baile andaluz,2,The text grounds the value of Andalusian dance in historical continuity and cultural rootedness.,14
1980-05-6-right-viejas-p-ginas-flamencas,candil,Candil,1980-05,1980,es,article,head_tail_windows,CRIT,CRIT_01,medium,"¡Baile andaluz, de clásico abolengo, flor y nata de las alegrías españolas!",12,baile andaluz,2,The passage explicitly praises Andalusian dance through elevated aesthetic and cultural judgment.,12
1980-05-8-right-los-cafes-cantantes-de-madrid,candil,Candil,1980-05,1980,es,article,full,CRIT,CRIT_01,high,un trabajo que no dudo en calificar de exhaustivo,9,Antonio Escribano's catalogue of Madrid cafés cantantes,8,The passage directly evaluates Escribano's work as exhaustive and valuable.,11
1980-05-8-right-los-cafes-cantantes-de-madrid,candil,Candil,1980-05,1980,es,article,full,CRIT,CRIT_04,medium,"Queden, por mi parte y como coda final, abiertas las interrogantes en la confianza de que serán borradas por el propio Escribano, o por cualquier otro estudioso o aficionado.",29,scholarly correction of café cantante history,6,"The writer positions Escribano, other scholars, and knowledgeable aficionados as authorities able to resolve documentary discrepancies.",16
1980-05-9-left-tres-instantes-flamencos,candil,Candil,1980-05,1980,es,article,full,CRIT,CRIT_01,medium,lo que enaltece a este gitano mítico y salobre su perdurable voz de madera encarada,15,Antonio Mairena,2,The poem performs explicit praise of Mairena's voice and artistic stature.,12
1980-05-9-left-tres-instantes-flamencos,candil,Candil,1980-05,1980,es,article,full,COMM,COMM_01,medium,"En Caripén estamos todos, sólo los que sabemos ir acompañados.",10,Caripén flamenco gathering,3,The line draws a boundary around those who know how to belong within the flamenco gathering.,16
1980-05-10-right-joselero,candil,Candil,1980-05,1980,es,article,head_tail_windows,AUTH,AUTH_01,high,"El cante es cosa muy delicada, no se aprende, no es aprendido, el cante es nacio, y el que nace con el cante tiene que tener algo propio",28,cante,1,Joselero defines proper cante as innate and personally possessed rather than merely learned.,13
1980-05-10-right-joselero,candil,Candil,1980-05,1980,es,article,head_tail_windows,AUTH,AUTH_02,high,"el que se hace aficionao por la garganta u otra cosa, tiene que aprender, lo que le hace carecer de mérito. El mérito radica en nacer con el cante",29,learned or acquired cante,4,The passage draws a legitimacy boundary by devaluing learned cante and locating merit in being born with it.,18
