article_id,periodical,periodical_label,title,issue_id,year,language,article_type,review_text_chars,review_strategy,n_trigger_windows,retrieval_hint_codes,packet_id,packet_article_position,no_relevant_discourse,insufficient_context,n_codes,n_possible,code_families_emitted,codes_emitted,legitimation_effect_present,polarity,basis_tags,n_basis_tags,derived_target,exclusion_boundary_present,right_to_define_present,annotation_notes,annotation_notes_words,source_result_file
1980-09-17-right-flamenca,candil,Candil,Flamenca,1980-09,1980,es,article,2941,full,0,,chat_packet_015,1,False,False,3,1,AUTH|CRIT,AUTH_03|CRIT_01|CRIT_02,True,mixed,criticism|tradition,2,Calixto Sánchez and Manuel Mairena recordings,False,False,,0,chat_packet_015_results.json
1980-09-18-left-apuntes-flamencos-a-la-feria-de-,candil,Candil,APUNTES FLAMENCOS A LA FERIA DE SAN LUCAS,1980-09,1980,es,article,1916,full,0,,chat_packet_015,2,False,False,3,1,COMM|CRIT,COMM_03|CRIT_01|CRIT_02,True,mixed,criticism|community,2,San Lucas fair flamenco performances and their setting,True,False,,0,chat_packet_015_results.json
1980-09-18-right-dimensi-n-social-del-cante-flame,candil,Candil,Dimensión social del cante flamenco,1980-09,1980,es,article,91,full,0,,chat_packet_015,3,True,True,0,0,,,False,neutral,,0,,False,False,Visible text is only a short beer advertisement and contains no flamenco discourse despite the metadata title.,17,chat_packet_015_results.json
1980-11-3-right-editorial,candil,Candil,Editorial,1980-11,1980,es,editorial,2619,full,0,,chat_packet_015,4,False,False,3,1,AUTH|CRIT,AUTH_02|AUTH_03|CRIT_04,True,delegitimating,authenticity|tradition|criticism,3,flamenco renovado and recent innovation attempts,True,True,,0,chat_packet_015_results.json
1980-11-4-right-el-comp-s-de-la-sole,candil,Candil,El compás de la Soleá,1980-11,1980,es,article,2773,head_tail_windows,1,PED_02,chat_packet_015,5,False,False,2,2,CRIT,CRIT_01|CRIT_02,True,legitimating,criticism,1,soleá and cantes a compás,False,False,"The article is truncated, but the visible excerpt is sufficient for the emitted aesthetic-criteria codes.",16,chat_packet_015_results.json
1980-11-6-right-lo-jondo-en-salvador-rueda,candil,Candil,Lo jondo en Salvador Rueda,1980-11,1980,es,article,2871,head_tail_windows,1,CRIT_01,chat_packet_016,1,False,False,3,1,CRIT|HERIT,CRIT_03|CRIT_04|HERIT_03,True,contested,criticism|heritage,2,flamenco historiography and literary canon formation,False,True,"Article is truncated, but the visible excerpt gives enough evidence for the emitted codes.",14,chat_packet_016_results.json
1980-11-8-right-una-broma-de-mal-gusto-dada-en-1,candil,Candil,"Una broma de mal gusto dada en 1905, persiste en la actualidad",1980-11,1980,es,article,3490,full,0,,chat_packet_016,2,False,False,2,1,COMM|CRIT,COMM_02|CRIT_04,True,contested,criticism|community,2,the authorship and naming of the cartagenera associated with La Trini and Chacón,True,True,,0,chat_packet_016_results.json
1980-11-9-right-mi-encuentro-con-aurelio-en-c-di,candil,Candil,Mi encuentro con Aurelio en Cádiz,1980-11,1980,es,article,5911,full,0,,chat_packet_016,3,False,False,4,2,CRIT|PED,CRIT_01|CRIT_02|CRIT_04|PED_01,True,legitimating,criticism|pedagogy,2,Aurelio Sellés's artistic humility and refined cante,True,True,,0,chat_packet_016_results.json
1980-11-10-right-las-letras-flamencas-de-fernando,candil,Candil,LAS LETRAS FLAMENCAS DE FERNANDO QUÍNONES,1980-11,1980,es,article,2080,full,0,,chat_packet_016,4,True,False,0,1,,,False,neutral,,0,,False,False,Visible text is primarily lyric content and neutral contextual note.,10,chat_packet_016_results.json
1980-11-11-left-guitarra,candil,Candil,Guitarra,1980-11,1980,es,article,654,full,0,,chat_packet_016,5,False,False,1,2,CRIT,CRIT_01,True,legitimating,criticism,1,José Luis Núñez's flamenco-themed sonnet,False,False,,0,chat_packet_016_results.json
1980-11-13-right-marcelo-barbero,candil,Candil,MARCELO BARBERO,1980-11,1980,es,article,2939,head_tail_windows,1,CRIT_03,chat_packet_017,1,False,False,3,2,COMM|CRIT,COMM_02|CRIT_01|CRIT_03,True,legitimating,criticism|community,2,Marcelo Barbero's status as a flamenco-related guitar maker and aficionado,False,False,"Article is truncated, but the visible excerpt gives sufficient evidence for the emitted evaluative and community-authority codes.",18,chat_packet_017_results.json
1980-11-15-right-el-sentido-de-las-letras-en-el-c,candil,Candil,El sentido de las letras en el cante,1980-11,1980,es,article,3852,head_tail_windows,1,PED_02,chat_packet_017,2,False,False,4,2,AUTH|CRIT,AUTH_01|AUTH_02|CRIT_01|CRIT_02,True,mixed,authenticity|criticism,2,the proper social and aesthetic function of flamenco lyrics in cante,True,True,"Article is truncated, but the visible excerpt directly defines and evaluates the function of letras in cante.",17,chat_packet_017_results.json
1980-11-17-left-una-mirada-atr-s,candil,Candil,Una mirada atrás,1980-11,1980,es,article,5294,full,0,,chat_packet_017,3,False,False,5,1,AUTH|CRIT|HERIT,AUTH_03|CRIT_01|CRIT_02|CRIT_04|HERIT_03,True,mixed,criticism|heritage|tradition,3,flamenco books and documentation as necessary to cante history,False,True,,0,chat_packet_017_results.json
1980-11-17-right-el-muestrario-flamenco-de-jose-l,candil,Candil,EL MUESTRARIO FLAMENCO DE JOSE LUIS TEJADA,1980-11,1980,es,article,3083,full,0,,chat_packet_017,4,False,False,4,1,AUTH|CRIT,AUTH_03|CRIT_01|CRIT_02|CRIT_03,True,legitimating,criticism|tradition,2,José Luis Tejada's flamenco literary work and the Andalusian literary canon,False,True,,0,chat_packet_017_results.json
1980-11-18-right-dimension-social-del-cante-flame,candil,Candil,Dimensión social del cante flamenco,1980-11,1980,es,article,3292,head_tail_windows,1,COMM_04,chat_packet_017,5,False,False,5,2,AUTH|COMM|CRIT|HERIT|PED,AUTH_01|COMM_04|CRIT_04|HERIT_03|PED_03,True,contested,criticism|community|authenticity|pedagogy|heritage,5,the social dignity and educational recognition of cante flamenco and cantaores,True,True,"Article is truncated, but the visible excerpt contains clear polemical, social, and pedagogical discourse.",14,chat_packet_017_results.json
1980-11-19-right-quienes-fueron-los-maestros,candil,Candil,Quienes fueron los maestros,1980-11,1980,es,article,5004,full,0,,chat_packet_018,1,False,False,5,2,AUTH|CRIT|PED,AUTH_03|CRIT_02|CRIT_03|PED_02,True,legitimating,criticism|pedagogy|tradition,3,"canonical masters and lineages of cantes levantinos, siguiriyas, and soleares",False,True,,0,chat_packet_018_results.json
1981-02-3-left-revista-de-flamenco-pe-a-flamenc,candil,Candil,"Revista de Flamenco - Peña Flamenca de Jaén - Enero - Febrero, 1981 - Número 13",1981-02,1981,es,article,446,full,0,,chat_packet_018,2,False,False,1,1,CRIT,CRIT_04,True,contested,criticism,1,controversial flamenco topics in signed articles,False,False,Very short editorial notice; only one modest but clear critical-authority/debate code is emitted.,15,chat_packet_018_results.json
1981-02-3-right-editorial,candil,Candil,Editorial,1981-02,1981,es,editorial,2086,full,0,,chat_packet_018,3,False,False,5,1,AUTH|CRIT|HERIT,AUTH_01|CRIT_02|CRIT_03|CRIT_04|HERIT_03,True,legitimating,criticism|authenticity|heritage,3,Pepe el de la Matrona as an authentic and canonical embodiment of cante,False,True,,0,chat_packet_018_results.json
1981-02-4-right-biografia,candil,Candil,Biografia,1981-02,1981,es,article,1910,full,0,,chat_packet_018,4,False,False,2,2,CRIT|HERIT,CRIT_03|HERIT_02,True,legitimating,heritage|criticism,2,Pepe el de la Matrona's recognized flamenco career,False,False,Chronological biography is mostly neutral; codes are limited to explicit recognition and honorific status.,14,chat_packet_018_results.json
1981-02-5-right-el-matrona-en-su-sitio,candil,Candil,El «Matrona» en su sitio,1981-02,1981,es,article,2430,full,0,,chat_packet_018,5,False,False,5,2,COMM|CRIT|HERIT,COMM_03|CRIT_01|CRIT_02|CRIT_03|HERIT_03,True,legitimating,criticism|heritage|community,3,"Pepe el de la Matrona as an artist, conservator, and canonical figure",True,True,,0,chat_packet_018_results.json
1981-02-6-right-loa-a-mi-inolvidable-maestro,candil,Candil,Loa a mi inolvidable maestro,1981-02,1981,es,article,3500,head_tail_windows,1,COMM_04,chat_packet_019,1,False,False,4,2,COMM|CRIT|HERIT|PED,COMM_02|CRIT_03|HERIT_03|PED_01,True,legitimating,heritage|pedagogy|criticism|community,4,"Pepe el de la Matrona's archive, memory, and authority as a flamenco master",False,True,"Article is truncated, but the visible excerpt clearly supports archival, pedagogical, and memorial legitimation.",14,chat_packet_019_results.json
1981-02-8-right-el-caso-de-pepe-el-de-la-matrona,candil,Candil,El caso de Pepe el de la Matrona,1981-02,1981,es,article,3891,full,0,,chat_packet_019,2,False,False,5,2,COMM|CRIT|HERIT,COMM_02|COMM_03|CRIT_01|CRIT_04|HERIT_03,True,legitimating,criticism|community|heritage,3,Pepe el de la Matrona's late artistry and owed public recognition,True,True,,0,chat_packet_019_results.json
1981-02-9-right-su-cabellera-de-enhebrado-siglo,candil,Candil,Su cabellera de enhebrado siglo,1981-02,1981,es,article,3596,head_tail_windows,1,PED_02,chat_packet_019,3,False,False,4,1,CRIT|HERIT|PED,CRIT_03|HERIT_03|PED_01|PED_02,True,legitimating,pedagogy|heritage|criticism,3,"Pepe el de la Matrona as master, memory-bearer, and privileged figure",False,False,"Article is truncated, but the visible excerpt clearly supports master-pupil and oral-memory transmission.",15,chat_packet_019_results.json
1981-02-11-right-el-viejo-maestro-sevillano,candil,Candil,El viejo maestro sevillano,1981-02,1981,es,article,3133,full,0,,chat_packet_019,4,False,False,4,2,COMM|CRIT,COMM_04|CRIT_01|CRIT_02|CRIT_03,True,legitimating,criticism|community,2,"Pepe el de la Matrona's cante, speech, and Andalusian-Sevillian artistic identity",False,True,,0,chat_packet_019_results.json
1981-02-12-left-la-memoria-anida-en-su-garganta,candil,Candil,La memoria anida en su garganta,1981-02,1981,es,article,1057,full,0,,chat_packet_019,5,False,False,3,1,AUTH|CRIT|HERIT,AUTH_03|CRIT_02|HERIT_03,True,legitimating,criticism|tradition|heritage,3,the singer's cante as memory-laden inherited expression,False,False,Poetic language is interpretive; codes are limited to spans with clear evaluative or memory/tradition functions.,16,chat_packet_019_results.json
1981-02-12-right-conversaciones-entre-cante-y-can,candil,Candil,Conversaciones entre cante y cante,1981-02,1981,es,article,4286,head_tail_windows,2,"COMM_04, CRIT_04",chat_packet_020,1,False,False,3,2,COMM|CRIT,COMM_03|CRIT_01,True,legitimating,criticism|community,2,Pepe el de la Matrona's career development and performance reception,False,False,Article is truncated; emitted codes are limited to visible performance reception and socially meaningful listening contexts.,16,chat_packet_020_results.json
1981-02-14-right-un-encuentro-sevillano,candil,Candil,Un encuentro Sevillano,1981-02,1981,es,article,3755,head_tail_windows,2,"HERIT_02, HERIT_03",chat_packet_020,2,False,False,4,2,AUTH|COMM|HERIT|PED,AUTH_01|COMM_03|HERIT_03|PED_01,True,legitimating,community|pedagogy|heritage|authenticity,4,"Pepe el de la Matrona as true interpreter, living archive, and informal teacher",True,False,"Article is truncated, but the visible excerpt clearly supports intimate setting, pedagogical authority, and living-memory framing.",17,chat_packet_020_results.json
1981-02-15-right-pepe-el-de-la-matrona-nos-habla-,candil,Candil,Viejas páginas.-Pepe el de la Matrona nos habla de su cante,1981-02,1981,es,article,2609,full,0,,chat_packet_020,3,False,False,5,2,AUTH|CRIT|PED,AUTH_02|AUTH_03|CRIT_03|PED_01|PED_02,True,legitimating,criticism|tradition|pedagogy|authenticity,4,Pepe el de la Matrona as master and rare source of authentic traditional cantes,True,True,,0,chat_packet_020_results.json
1981-02-16-right-persistes-tu,candil,Candil,Persistes tú,1981-02,1981,es,article,801,full,0,,chat_packet_020,4,False,False,3,1,AUTH|CRIT|HERIT,AUTH_03|CRIT_02|HERIT_03,True,legitimating,tradition|heritage|criticism,3,Matrona's voice and cante as persistent collective memory,False,False,"Poetic text; codes are limited to clear persistence, memory, and aesthetic-evaluative language.",13,chat_packet_020_results.json
1981-02-17-right-glosa-y-recuerdo-de-pepe-el-de-l,candil,Candil,Glosa y recuerdo de Pepe el de la Matrona,1981-02,1981,es,article,3882,head_tail_windows,2,"HERIT_03, CRIT_03",chat_packet_020,5,False,False,5,2,AUTH|COMM|CRIT,AUTH_01|AUTH_03|COMM_03|CRIT_02|CRIT_03,True,legitimating,criticism|authenticity|tradition|community,4,"Pepe el de la Matrona as embodiment of pure, rooted, canonical flamenco",False,True,"Article is truncated, but visible excerpts provide strong evidence for authenticity, rootedness, evaluation, and informal participatory setting.",17,chat_packet_020_results.json
1981-02-19-right-aunque-no-quepa-en-el-papel-bibl,candil,Candil,Aunque no quepa en el papel.-Bibliografía del Matrona,1981-02,1981,es,article,4563,full,0,,chat_packet_021,1,False,False,3,1,CRIT|HERIT,CRIT_01|CRIT_03|HERIT_03,True,legitimating,heritage|criticism,2,"Pepe el de la Matrona's documentary, bibliographic, and historical legacy",False,False,,0,chat_packet_021_results.json
1981-02-20-right-pepe-el-de-la-matrona-notas-para,candil,Candil,Pepe el de la Matrona.-Notas para una,1981-02,1981,es,article,3352,full,0,,chat_packet_021,2,False,False,3,2,AUTH|CRIT|HERIT,AUTH_02|CRIT_01|HERIT_03,True,mixed,authenticity|heritage|criticism,3,Pepe el de la Matrona's discographic legacy,True,False,,0,chat_packet_021_results.json
1981-03-3-right-editorial,candil,Candil,Editorial,1981-03,1981,es,editorial,2477,full,0,,chat_packet_021,3,False,False,3,1,AUTH|CRIT,AUTH_03|CRIT_01|CRIT_04,True,mixed,tradition|criticism|authenticity,3,Demófilo's critical legacy and the continuing value of cante,False,True,,0,chat_packet_021_results.json
1981-03-4-right-lo-jondo-en-fernando-villal-n,candil,Candil,Lo jondo en Fernando Villalón,1981-03,1981,es,article,3387,head_tail_windows,1,CRIT_02,chat_packet_021,4,False,False,3,1,AUTH|CRIT,AUTH_03|CRIT_03|CRIT_04,True,contested,tradition|criticism|authenticity,3,Fernando Villalón's relation to lo jondo,False,True,"Article text is truncated, but the visible excerpt provides sufficient evidence for the emitted codes.",15,chat_packet_021_results.json
1981-03-7-right-notas-in-ditas,candil,Candil,Notas inéditas...,1981-03,1981,es,article,4128,full,0,,chat_packet_021,5,False,False,3,2,CRIT|HERIT|PED,CRIT_03|HERIT_02|PED_01,True,legitimating,criticism|pedagogy|heritage,3,Joaquín el de la Paula's status in flamenco memory and transmission,False,False,,0,chat_packet_021_results.json
1981-03-8-right-joselero-y-el-quino,candil,Candil,Joselero y El Quino,1981-03,1981,es,article,3110,head_tail_windows,1,CRIT_03,chat_packet_022,1,False,False,2,1,CRIT,CRIT_01|CRIT_03,True,legitimating,criticism,1,Joselero and El Quino in Morón's remembered flamenco scene,False,False,Truncated article; coding is limited to the visible head/tail evidence windows.,12,chat_packet_022_results.json
1981-03-10-right-algo-sobre-los-cantes-de-la-madr,candil,Candil,Algo sobre los cantes de lu «Madrugá»,1981-03,1981,es,article,2444,full,0,,chat_packet_022,2,False,False,3,1,AUTH|CRIT,AUTH_01|CRIT_01|CRIT_04,True,delegitimating,authenticity|criticism,2,the claimed cantes de la madrugá recorded by Rafael Romero,True,True,The article is a sustained evaluative dispute over authenticity and classification.,11,chat_packet_022_results.json
1981-03-11-left-checo-jean,candil,Candil,Checo Jean,1981-03,1981,es,article,400,full,0,,chat_packet_022,3,False,False,1,1,CRIT,CRIT_01,True,legitimating,criticism,1,Charo's performance,False,False,Very short article; only the explicit evaluative praise is coded.,10,chat_packet_022_results.json
1981-03-11-right-rafael-romero,candil,Candil,Rafael Romero,1981-03,1981,es,article,3574,head_tail_windows,1,PED_02,chat_packet_022,4,False,False,3,2,AUTH|CRIT|PED,AUTH_03|CRIT_03|PED_02,True,legitimating,tradition|pedagogy|criticism,3,Rafael Romero's account of the cantes de la madrugá,False,True,Truncated interview; coding is limited to the visible dispute and transmission evidence.,12,chat_packet_022_results.json
1981-03-13-left-las-letras-flamencas-de-antonio-,candil,Candil,Las letras flamencas de José Luis Baena,1981-03,1981,es,article,1558,full,0,,chat_packet_022,5,False,False,2,1,CRIT,CRIT_01|CRIT_03,True,legitimating,criticism,1,Antonio Luis Baena's flamenco lyrics,False,False,The poem texts themselves are not treated as separate evidence unless the framing prose assigns discourse value.,17,chat_packet_022_results.json
1981-03-13-right-el-sentimiento-amoroso-en-el-pri,candil,Candil,"El sentimiento amoroso, en el primitivo cante gitano andaluz",1981-03,1981,es,article,3109,head_tail_windows,1,PED_02,chat_packet_023,1,False,False,1,2,COMM,COMM_04,True,legitimating,community,1,la cultura popular gitano andaluza como marco interpretativo del sentimiento amoroso,False,False,Article is truncated; annotation is limited to the visible methodological framing and does not infer the full argument.,18,chat_packet_023_results.json
