article_id,periodical,periodical_label,issue_id,year,basis,polarity
1981-07-10-right-chuflillas-de-luisa-ortega-por-j,candil,Candil,1981-07,1981,criticism,mixed
1981-07-11-right-miguel-vargas,candil,Candil,1981-07,1981,pedagogy,mixed
1981-07-11-right-miguel-vargas,candil,Candil,1981-07,1981,criticism,mixed
1981-07-11-right-miguel-vargas,candil,Candil,1981-07,1981,authenticity,mixed
1981-07-11-right-miguel-vargas,candil,Candil,1981-07,1981,community,mixed
1981-07-13-left-las-letras-flamencas-de-carlos-m,candil,Candil,1981-07,1981,tradition,legitimating
1981-07-13-left-las-letras-flamencas-de-carlos-m,candil,Candil,1981-07,1981,criticism,legitimating
1981-07-13-right-julio-romero-de-torres-y-el-flam,candil,Candil,1981-07,1981,community,legitimating
1981-07-13-right-julio-romero-de-torres-y-el-flam,candil,Candil,1981-07,1981,authenticity,legitimating
1981-07-13-right-julio-romero-de-torres-y-el-flam,candil,Candil,1981-07,1981,criticism,legitimating
1981-07-15-right-viejas-paginas-flamencas,candil,Candil,1981-07,1981,authenticity,legitimating
1981-07-15-right-viejas-paginas-flamencas,candil,Candil,1981-07,1981,criticism,legitimating
1981-07-16-right-el-flamenco-en-el-arte-espa-ol-d,candil,Candil,1981-07,1981,tradition,legitimating
1981-07-16-right-el-flamenco-en-el-arte-espa-ol-d,candil,Candil,1981-07,1981,community,legitimating
1981-07-16-right-el-flamenco-en-el-arte-espa-ol-d,candil,Candil,1981-07,1981,criticism,legitimating
1981-07-17-right-de-cayetano-muriel-y-una-ltima-g,candil,Candil,1981-07,1981,criticism,mixed
1981-07-18-right-los-escritos-de-demofilo-en-la-r,candil,Candil,1981-07,1981,pedagogy,legitimating
1981-07-18-right-los-escritos-de-demofilo-en-la-r,candil,Candil,1981-07,1981,criticism,legitimating
1981-07-19-left-flamenca,candil,Candil,1981-07,1981,tradition,mixed
1981-07-19-left-flamenca,candil,Candil,1981-07,1981,criticism,mixed
1981-07-19-right-quienes-fueron-los-maestros,candil,Candil,1981-07,1981,criticism,legitimating
1981-07-19-right-quienes-fueron-los-maestros,candil,Candil,1981-07,1981,tradition,legitimating
1981-09-9-right-editorial,candil,Candil,1981-09,1981,pedagogy,mixed
1981-09-9-right-editorial,candil,Candil,1981-09,1981,authenticity,mixed
1981-09-9-right-editorial,candil,Candil,1981-09,1981,criticism,mixed
1981-09-4-right-el-villal-n-que-quisieron-enterr,candil,Candil,1981-09,1981,criticism,legitimating
1981-09-4-right-el-villal-n-que-quisieron-enterr,candil,Candil,1981-09,1981,community,legitimating
1981-09-5-right-antonio-grau-mora-rojo-el-alparg,candil,Candil,1981-09,1981,criticism,delegitimating
1981-09-7-left-en-torno-al-ix-congreso-de-activ,candil,Candil,1981-09,1981,criticism,mixed
1981-09-7-left-en-torno-al-ix-congreso-de-activ,candil,Candil,1981-09,1981,community,mixed
1981-09-7-right-viejas-paginas-flamencas-tres-te,candil,Candil,1981-09,1981,tradition,legitimating
1981-09-7-right-viejas-paginas-flamencas-tres-te,candil,Candil,1981-09,1981,community,legitimating
1981-09-7-right-viejas-paginas-flamencas-tres-te,candil,Candil,1981-09,1981,criticism,legitimating
1981-09-10-right-breve-perfil-biogr-fico,candil,Candil,1981-09,1981,authenticity,legitimating
1981-09-10-right-breve-perfil-biogr-fico,candil,Candil,1981-09,1981,criticism,legitimating
1981-09-11-left-fernando-terremoto-en-siguriyas,candil,Candil,1981-09,1981,authenticity,legitimating
1981-09-11-left-fernando-terremoto-en-siguriyas,candil,Candil,1981-09,1981,criticism,legitimating
1981-09-11-right-un-esplendor-apagado,candil,Candil,1981-09,1981,tradition,legitimating
1981-09-11-right-un-esplendor-apagado,candil,Candil,1981-09,1981,heritage,legitimating
1981-09-11-right-un-esplendor-apagado,candil,Candil,1981-09,1981,community,legitimating
1981-09-11-right-un-esplendor-apagado,candil,Candil,1981-09,1981,criticism,legitimating
1981-09-12-left-el-cantaor-de-los-sonios-negros,candil,Candil,1981-09,1981,criticism,legitimating
1981-09-12-left-el-cantaor-de-los-sonios-negros,candil,Candil,1981-09,1981,community,legitimating
1981-09-12-right-terremoto-voz-de-su-estirpe,candil,Candil,1981-09,1981,authenticity,legitimating
1981-09-12-right-terremoto-voz-de-su-estirpe,candil,Candil,1981-09,1981,community,legitimating
1981-09-12-right-terremoto-voz-de-su-estirpe,candil,Candil,1981-09,1981,criticism,legitimating
1981-09-13-left-terremoto-gloria-y-luto,candil,Candil,1981-09,1981,criticism,legitimating
1981-09-13-left-terremoto-gloria-y-luto,candil,Candil,1981-09,1981,heritage,legitimating
1981-09-13-left-terremoto-gloria-y-luto,candil,Candil,1981-09,1981,community,legitimating
1981-09-13-right-en-la-muerte-de-c-sar,candil,Candil,1981-09,1981,criticism,legitimating
1981-09-13-right-en-la-muerte-de-c-sar,candil,Candil,1981-09,1981,tradition,legitimating
1981-09-13-right-en-la-muerte-de-c-sar,candil,Candil,1981-09,1981,community,legitimating
1981-09-15-right-el-arte-de-terremoto-de-jerez,candil,Candil,1981-09,1981,criticism,legitimating
1981-09-16-right-carta-abierta-a-curro-terremoto-,candil,Candil,1981-09,1981,criticism,legitimating
1981-09-17-left-ante-por-y-sobre-su,candil,Candil,1981-09,1981,pedagogy,legitimating
1981-09-17-left-ante-por-y-sobre-su,candil,Candil,1981-09,1981,authenticity,legitimating
1981-09-17-left-ante-por-y-sobre-su,candil,Candil,1981-09,1981,tradition,legitimating
1981-09-17-left-ante-por-y-sobre-su,candil,Candil,1981-09,1981,criticism,legitimating
1981-09-18-right-ellos-los-protagonistas-luis-de-,candil,Candil,1981-09,1981,pedagogy,legitimating
1981-09-18-right-ellos-los-protagonistas-luis-de-,candil,Candil,1981-09,1981,tradition,legitimating
1981-09-18-right-ellos-los-protagonistas-luis-de-,candil,Candil,1981-09,1981,authenticity,legitimating
1981-09-20-left-el-misterioso-final-del-programa,candil,Candil,1981-09,1981,criticism,mixed
1981-09-20-left-el-misterioso-final-del-programa,candil,Candil,1981-09,1981,pedagogy,mixed
1981-09-20-right-el-centenario-de-george-borrow,candil,Candil,1981-09,1981,criticism,contested
1981-09-21-left-las-letras-flamencas-de-pe-pe-cr,candil,Candil,1981-09,1981,authenticity,legitimating
1981-09-21-left-las-letras-flamencas-de-pe-pe-cr,candil,Candil,1981-09,1981,criticism,legitimating
1981-09-21-left-las-letras-flamencas-de-pe-pe-cr,candil,Candil,1981-09,1981,community,legitimating
1981-09-21-right-algunas-rese-as-de-la-m-s-nueva-,candil,Candil,1981-09,1981,criticism,mixed
1981-09-21-right-algunas-rese-as-de-la-m-s-nueva-,candil,Candil,1981-09,1981,heritage,mixed
1981-09-23-left-flamenca,candil,Candil,1981-09,1981,criticism,mixed
1981-09-23-right-quienes-fueron-los-maestros,candil,Candil,1981-09,1981,criticism,legitimating
1981-09-23-right-quienes-fueron-los-maestros,candil,Candil,1981-09,1981,pedagogy,legitimating
1981-09-23-right-quienes-fueron-los-maestros,candil,Candil,1981-09,1981,authenticity,legitimating
1981-11-3-right-editorial,candil,Candil,1981-11,1981,criticism,mixed
1981-11-3-right-editorial,candil,Candil,1981-11,1981,authenticity,mixed
1981-11-4-right-el-caso-especial-de-los-caracole,candil,Candil,1981-11,1981,tradition,legitimating
1981-11-4-right-el-caso-especial-de-los-caracole,candil,Candil,1981-11,1981,criticism,legitimating
1981-11-7-left-hacia-el-x-congreso-de-actividad,candil,Candil,1981-11,1981,pedagogy,mixed
1981-11-7-left-hacia-el-x-congreso-de-actividad,candil,Candil,1981-11,1981,heritage,mixed
1981-11-7-left-hacia-el-x-congreso-de-actividad,candil,Candil,1981-11,1981,criticism,mixed
1981-11-8-left-flamencolog-a-y-flamenc-logos,candil,Candil,1981-11,1981,criticism,contested
1981-11-8-left-flamencolog-a-y-flamenc-logos,candil,Candil,1981-11,1981,pedagogy,contested
1981-11-8-right-las-letras-flamencas-de-jose-mar,candil,Candil,1981-11,1981,criticism,legitimating
1981-11-10-right-el-centenario-del-primer-cancion,candil,Candil,1981-11,1981,heritage,legitimating
1981-11-10-right-el-centenario-del-primer-cancion,candil,Candil,1981-11,1981,criticism,legitimating
1981-11-11-right-el-festival-nacional-del-cante-d,candil,Candil,1981-11,1981,authenticity,delegitimating
1981-11-11-right-el-festival-nacional-del-cante-d,candil,Candil,1981-11,1981,tradition,delegitimating
1981-11-11-right-el-festival-nacional-del-cante-d,candil,Candil,1981-11,1981,criticism,delegitimating
1981-11-13-left-presencia-jonda-en-pablo-gargall,candil,Candil,1981-11,1981,criticism,legitimating
1981-11-13-left-presencia-jonda-en-pablo-gargall,candil,Candil,1981-11,1981,tradition,legitimating
1981-11-13-left-presencia-jonda-en-pablo-gargall,candil,Candil,1981-11,1981,authenticity,legitimating
1981-11-13-right-diego-clavel,candil,Candil,1981-11,1981,tradition,legitimating
1981-11-13-right-diego-clavel,candil,Candil,1981-11,1981,pedagogy,legitimating
1981-11-13-right-diego-clavel,candil,Candil,1981-11,1981,criticism,legitimating
1981-11-15-right-el-testimonio-jondo-de-j-m-cabal,candil,Candil,1981-11,1981,heritage,legitimating
1981-11-15-right-el-testimonio-jondo-de-j-m-cabal,candil,Candil,1981-11,1981,pedagogy,legitimating
1981-11-15-right-el-testimonio-jondo-de-j-m-cabal,candil,Candil,1981-11,1981,authenticity,legitimating
1981-11-20-left-del-congreso-de-almeria-y-una-gr,candil,Candil,1981-11,1981,criticism,contested
1981-11-20-left-del-congreso-de-almeria-y-una-gr,candil,Candil,1981-11,1981,community,contested
1981-11-20-right-los-gitanos-y-el-flamenco,candil,Candil,1981-11,1981,community,contested
1981-11-20-right-los-gitanos-y-el-flamenco,candil,Candil,1981-11,1981,criticism,contested
1981-11-21-right-algunas-rese-as-de-la-m-s-nueva-,candil,Candil,1981-11,1981,criticism,mixed
1981-11-23-left-flamenca,candil,Candil,1981-11,1981,criticism,mixed
1981-11-23-left-flamenca,candil,Candil,1981-11,1981,authenticity,mixed
1982-01-3-right-editorial,candil,Candil,1982-01,1982,authenticity,legitimating
1982-01-3-right-editorial,candil,Candil,1982-01,1982,community,legitimating
1982-01-3-right-editorial,candil,Candil,1982-01,1982,heritage,legitimating
1982-01-4-right-picasso-y-el-arte-flamenco,candil,Candil,1982-01,1982,authenticity,contested
1982-01-4-right-picasso-y-el-arte-flamenco,candil,Candil,1982-01,1982,tradition,contested
1982-01-4-right-picasso-y-el-arte-flamenco,candil,Candil,1982-01,1982,criticism,contested
1982-01-8-right-cuatro-episodios-ineditos-en-la-,candil,Candil,1982-01,1982,authenticity,legitimating
1982-01-8-right-cuatro-episodios-ineditos-en-la-,candil,Candil,1982-01,1982,criticism,legitimating
1982-01-8-right-cuatro-episodios-ineditos-en-la-,candil,Candil,1982-01,1982,community,legitimating
1982-01-9-right-el-alma-de-la-copla-de-guerrita-,candil,Candil,1982-01,1982,criticism,legitimating
1982-01-9-right-el-alma-de-la-copla-de-guerrita-,candil,Candil,1982-01,1982,authenticity,legitimating
1982-01-11-left-en-torno-al-x-congreso-de-activi,candil,Candil,1982-01,1982,heritage,legitimating
1982-01-11-left-en-torno-al-x-congreso-de-activi,candil,Candil,1982-01,1982,pedagogy,legitimating
1982-01-11-left-en-torno-al-x-congreso-de-activi,candil,Candil,1982-01,1982,authenticity,legitimating
1982-01-11-right-las-letras-flamencas-de-alfonso-,candil,Candil,1982-01,1982,criticism,legitimating
1982-01-11-right-las-letras-flamencas-de-alfonso-,candil,Candil,1982-01,1982,authenticity,legitimating
1982-01-12-right-chano-lobato,candil,Candil,1982-01,1982,criticism,mixed
1982-01-12-right-chano-lobato,candil,Candil,1982-01,1982,pedagogy,mixed
1982-01-14-right-anteo-de-caballero-bonald,candil,Candil,1982-01,1982,authenticity,legitimating
1982-01-14-right-anteo-de-caballero-bonald,candil,Candil,1982-01,1982,heritage,legitimating
1982-01-14-right-anteo-de-caballero-bonald,candil,Candil,1982-01,1982,criticism,legitimating
1982-01-16-left-viejas-p-ginas-flamencas,candil,Candil,1982-01,1982,heritage,legitimating
1982-01-16-right-d-logo-flamenco-con-manuel-angel,candil,Candil,1982-01,1982,heritage,legitimating
1982-01-16-right-d-logo-flamenco-con-manuel-angel,candil,Candil,1982-01,1982,criticism,legitimating
1982-01-18-left-chacon-murio-en-la-indigencia,candil,Candil,1982-01,1982,criticism,contested
1982-01-18-right-reflexiones-en-torno-a-un-homena,candil,Candil,1982-01,1982,community,legitimating
1982-01-18-right-reflexiones-en-torno-a-un-homena,candil,Candil,1982-01,1982,tradition,legitimating
1982-01-18-right-reflexiones-en-torno-a-un-homena,candil,Candil,1982-01,1982,criticism,legitimating
1982-01-19-right-peteneras,candil,Candil,1982-01,1982,tradition,legitimating
1982-01-19-right-peteneras,candil,Candil,1982-01,1982,criticism,legitimating
1982-01-20-left-quienes-fueron-los-maestros,candil,Candil,1982-01,1982,criticism,legitimating
1982-01-20-right-un-inmenso-catalogo-cantaor,candil,Candil,1982-01,1982,criticism,mixed
1982-01-21-right-flamenca,candil,Candil,1982-01,1982,authenticity,mixed
1982-01-21-right-flamenca,candil,Candil,1982-01,1982,criticism,mixed
1982-03-3-right-editorial,candil,Candil,1982-03,1982,community,mixed
1982-03-3-right-editorial,candil,Candil,1982-03,1982,criticism,mixed
1982-03-4-right-las-saetas-de-manuel-vallejo,candil,Candil,1982-03,1982,heritage,legitimating
1982-03-4-right-las-saetas-de-manuel-vallejo,candil,Candil,1982-03,1982,criticism,legitimating
1982-03-6-left-interrogantes-sobre-la-saeta,candil,Candil,1982-03,1982,tradition,legitimating
1982-03-6-left-interrogantes-sobre-la-saeta,candil,Candil,1982-03,1982,criticism,legitimating
1982-03-6-right-una-aportacion-al-estudio-de-la-,candil,Candil,1982-03,1982,criticism,legitimating
1982-03-9-right-copiando-a-los-demas-saeta-del-l,candil,Candil,1982-03,1982,pedagogy,legitimating
1982-03-9-right-copiando-a-los-demas-saeta-del-l,candil,Candil,1982-03,1982,criticism,legitimating
1982-03-11-left-las-saetas-de-miguel-calvo,candil,Candil,1982-03,1982,criticism,legitimating
1982-03-11-right-una-saeta-para-manolo-zapata,candil,Candil,1982-03,1982,criticism,legitimating
1982-03-11-right-una-saeta-para-manolo-zapata,candil,Candil,1982-03,1982,community,legitimating
1982-03-11-right-una-saeta-para-manolo-zapata,candil,Candil,1982-03,1982,heritage,legitimating
1982-03-12-left-una-manera-de-ser-y-entender-el-,candil,Candil,1982-03,1982,authenticity,mixed
1982-03-12-left-una-manera-de-ser-y-entender-el-,candil,Candil,1982-03,1982,community,mixed
1982-03-12-right-noticias-de-algo-mas-que-de-una-,candil,Candil,1982-03,1982,criticism,legitimating
1982-03-13-right-x-congreso-de-actividades-flamen,candil,Candil,1982-03,1982,pedagogy,legitimating
1982-03-13-right-x-congreso-de-actividades-flamen,candil,Candil,1982-03,1982,criticism,legitimating
1982-03-14-left-una-penita-mu-grande,candil,Candil,1982-03,1982,criticism,legitimating
1982-03-16-left-federacion-de-las-pe-as,candil,Candil,1982-03,1982,community,mixed
1982-03-16-left-federacion-de-las-pe-as,candil,Candil,1982-03,1982,authenticity,mixed
1982-03-16-left-federacion-de-las-pe-as,candil,Candil,1982-03,1982,criticism,mixed
1982-03-16-right-ramon-j-sender,candil,Candil,1982-03,1982,criticism,mixed
1982-03-21-right-manuel-torre,candil,Candil,1982-03,1982,pedagogy,legitimating
1982-03-21-right-manuel-torre,candil,Candil,1982-03,1982,criticism,legitimating
1982-03-22-right-flamenca,candil,Candil,1982-03,1982,criticism,mixed
1982-03-22-right-flamenca,candil,Candil,1982-03,1982,authenticity,mixed
1982-03-24-left-un-libro-sobre-la-saeta,candil,Candil,1982-03,1982,criticism,mixed
1982-03-24-right-dos-libros-en-el-centenario-de-d,candil,Candil,1982-03,1982,heritage,legitimating
1982-03-24-right-dos-libros-en-el-centenario-de-d,candil,Candil,1982-03,1982,criticism,legitimating
1982-05-3-right-editorial,candil,Candil,1982-05,1982,heritage,legitimating
1982-05-3-right-editorial,candil,Candil,1982-05,1982,tradition,legitimating
1982-05-3-right-editorial,candil,Candil,1982-05,1982,community,legitimating
1982-05-4-right-las-malague-as-de-juan-breva,candil,Candil,1982-05,1982,criticism,contested
1982-05-4-right-las-malague-as-de-juan-breva,candil,Candil,1982-05,1982,community,contested
1982-05-5-right-el-flamenco-como-medio-de-promoc,candil,Candil,1982-05,1982,criticism,delegitimating
1982-05-6-right-el-popularisimo-gramofono-flamen,candil,Candil,1982-05,1982,authenticity,legitimating
1982-05-6-right-el-popularisimo-gramofono-flamen,candil,Candil,1982-05,1982,criticism,legitimating
1982-05-7-left-una-sensible-perdida-para-el-can,candil,Candil,1982-05,1982,community,legitimating
1982-05-7-left-una-sensible-perdida-para-el-can,candil,Candil,1982-05,1982,pedagogy,legitimating
1982-05-7-left-una-sensible-perdida-para-el-can,candil,Candil,1982-05,1982,heritage,legitimating
1982-05-7-left-una-sensible-perdida-para-el-can,candil,Candil,1982-05,1982,criticism,legitimating
1982-05-7-right-tambien-ellos-fueron-importantes,candil,Candil,1982-05,1982,criticism,legitimating
1982-05-8-right-de-nuevo-sobre-los-cafes-cantant,candil,Candil,1982-05,1982,criticism,legitimating
1982-05-8-right-de-nuevo-sobre-los-cafes-cantant,candil,Candil,1982-05,1982,community,legitimating
1982-05-9-left-un-autografo-de-manuel-escacena,candil,Candil,1982-05,1982,criticism,mixed
1982-05-9-left-un-autografo-de-manuel-escacena,candil,Candil,1982-05,1982,community,mixed
1982-05-9-right-el-canario-de-madrid,candil,Candil,1982-05,1982,criticism,legitimating
1982-05-9-right-el-canario-de-madrid,candil,Candil,1982-05,1982,pedagogy,legitimating
1982-05-9-right-el-canario-de-madrid,candil,Candil,1982-05,1982,community,legitimating
1982-05-10-left-las-letras-flamencas-de-rafael-g,candil,Candil,1982-05,1982,authenticity,legitimating
1982-05-10-left-las-letras-flamencas-de-rafael-g,candil,Candil,1982-05,1982,criticism,legitimating
1982-05-10-right-chiclanita,candil,Candil,1982-05,1982,criticism,contested
1982-05-10-right-chiclanita,candil,Candil,1982-05,1982,pedagogy,contested
1982-05-11-right-viejas-paginas-flamencas,candil,Candil,1982-05,1982,criticism,contested
1982-05-11-right-viejas-paginas-flamencas,candil,Candil,1982-05,1982,tradition,contested
1982-05-11-right-viejas-paginas-flamencas,candil,Candil,1982-05,1982,community,contested
1982-05-12-left-escucha-sobre-lo-gitano-y-su-pol,candil,Candil,1982-05,1982,community,contested
1982-05-12-left-escucha-sobre-lo-gitano-y-su-pol,candil,Candil,1982-05,1982,tradition,contested
1982-05-12-left-escucha-sobre-lo-gitano-y-su-pol,candil,Candil,1982-05,1982,criticism,contested
1982-05-13-right-x-congreso-de-actividades-flamen,candil,Candil,1982-05,1982,heritage,mixed
1982-05-13-right-x-congreso-de-actividades-flamen,candil,Candil,1982-05,1982,community,mixed
1982-05-13-right-x-congreso-de-actividades-flamen,candil,Candil,1982-05,1982,criticism,mixed
1982-05-13-right-x-congreso-de-actividades-flamen,candil,Candil,1982-05,1982,pedagogy,mixed
